dyadid,logdisputes,logtrade,IOs,contiguity,capratio,GDPgrowth
625651,0,8.266757,41.88888888888889,1,6.146538440997784,.038461521
625670,-.69314718,7.5060682,26.17460317460317,1,2.511428549176171,-2.0609524
625710,-.69314718,4.5251274,15.02777777777778,0,95.62499955984262,-1.6753846
630640,0,7.8171253,38.23578431372549,1,1.388620688997466,.69689655
630645,2.9957323,5.3311071,31.07501424501424,1,2.325333329041799,-.19566669
630670,.69314718,4.9153252,27.29044117647059,1,3.121363645250147,-1.5913637
630690,1.6094379,6.991137,24.62058823529412,1,19.83565214405889,-7.7756519
630696,0,7.5102482,22.68888888888889,1,24.69533341725667,-5.5946665
630698,0,3.6888793,29,1,35.51199913024902,1.868
630700,1.3862944,5.0976467,25.55588235294118,1,5.26181820305911,-1.5440909
630710,-.69314718,4.1531854,23.67132352941177,0,15.392272754149,.74818182
630770,-.69314718,7.1598101,43.76851851851852,1,1.675666658083598,-.301
640645,1.0986123,8.4322004,29.34233618233618,1,3.010370360480414,-.31148148
640652,.69314718,6.1737862,31.85294117647059,1,4.210800008773804,1.36
640710,0,-.69314718,22.41372549019608,0,13.0534783653591,1.7865217
645651,0,5.7037826,27,1,3.810000061988831,-.25
645652,.69314718,8.0857944,40.225,1,1.57479998588562,.72079998
645663,1.0986123,6.9077554,35.85483870967741,1,4.276129030412243,-.3667742
645670,1.0986123,5.7578497,35.47990196078432,1,1.657499998807907,-1.4841667
645690,1.6094379,8.2687321,40.91176470588236,1,9.47045460614291,-7.6672726
645710,-.69314718,4.6975436,15.9890248424175,0,40.55483891887049,-.035161298
651663,1.6094379,6.6179204,34.58064516129032,1,10.01322580152942,1.2367742
651666,2.8903718,5.5031118,37.80735294117647,1,3.451818184419112,2.2477274
651670,1.7917595,7.9142523,32.68088235294117,1,3.870000023841858,.73839998
651710,-.69314718,5.5786195,16.32352941176471,0,15.46499998429242,1.2017647
652663,1.7917595,7.7493224,38.71617647058824,1,2.706800007820129,1.1796
652710,-.69314718,5.0238805,17.59117647058823,0,56.07839912414551,.16679998
663670,-.69314718,8.1501789,32.65882352941176,1,3.717200026512146,-.69440001
663710,-.69314718,4.8128095,14.55769230769231,0,144.0349995539738,-.45730773
666710,-.69314718,-.69314718,16.49522397891963,0,52.09125010172526,2.4945834
670678,1.3862944,7.0796056,29.8125,1,8.135625004768372,.18312493
670690,-.69314718,8.1937265,36.26102941176471,1,7.230909044092352,-8.0904541
670696,-.69314718,7.0091076,33.46666666666667,1,9.141333421071371,-3.0386667
670698,-.69314718,4.7874918,46,1,15.09799995422363,-7.7860003
670710,-.69314718,3.5935693,17.34705882352941,0,51.83818127892234,.57863635
678710,-.69314718,3.624341,15,0,227.8106260299683,4.4049997
690710,-.69314718,4.9153252,16.2985294117647,0,314.0259101174095,-7.4349999
696698,-.69314718,7.2442274,43,1,3.392000007629394,-4.8799996
696710,-.69314718,3.9765615,14.04444444444444,0,372.8033340454102,-1.704
698710,-.69314718,-.69314718,20,0,470.1540084838867,7.046
700710,-.69314718,-.69314718,16.76911764705882,1,74.55545460094105,-.61272728
700770,2.1972246,6.7707896,28.00735294117647,1,6.607999992370606,-1.1216
710732,2.6390574,-.69314718,20.30294117647059,1,10.37227283824574,3.7950001
710740,1.3862944,8.1837749,20.76885080645161,0,2.368529421441695,3.0308824
710750,2.9444389,4.5155582,18.68571428571429,1,2.121999992643084,-.11028572
710770,0,5.6549921,17.61428571428571,1,10.55885705947876,.13085714
710771,-.69314718,3.4265149,18.62222222222222,0,23.85384618318998,.82923079
710775,1.0986123,4.7874918,11.84285714285714,1,37.42000002179827,1.0051428
710780,-.69314718,5.7973084,14.70588235294118,0,118.6349996678969,.30529413
710790,-.69314718,-.69314718,15.51176470588235,1,155.1190906871449,.75545454
710800,2.3025851,4.6921816,23.25274725274725,0,27.05681835521351,2.6563637
710820,.69314718,5.7907939,20.02132352941176,0,70.67681832747026,3.0645454
710830,-.69314718,6.2427793,20.13725490196078,0,123.2319056193034,4.1580954
710840,2.8332133,4.3820267,16.9,0,27.98866659800212,1.911
710850,-.69314718,5.7463422,22.88431372549019,0,8.757391286932904,1.8165218
710900,2.8332133,6.5136538,18.25714285714286,0,14.59457146780831,.44771427
710910,-.69314718,-.69314718,18.84444444444444,0,971.2679870605468,-1.441
710920,2.8332133,3.9401939,16.18571428571429,0,160.571713910784,-.024571434
732740,2.4849067,8.4672146,37.49731182795699,1,4.459999978542328,3.70625
750770,3.1780539,6.4524994,49.68571428571429,1,4.945714269365583,.0019999936
750771,1.6094379,5.9522438,40.17777777777778,1,10.58692315908579,-.15923078
750775,0,6.3580899,26.07142857142857,1,17.78685711451939,.65799999
750780,.69314718,6.2605934,48.47058823529412,1,56.03352939381319,.40441176
750790,1.0986123,5.8708367,30.36544117647059,1,71.26318220658736,-.004090915
770775,0,6.4251008,25.27142857142857,1,3.67771429334368,1.1051428
771775,-.69314718,5.8244104,22.91111111111111,1,1.484615371777461,.81153846
775800,2.3978953,4.8600626,23.95161290322581,1,1.351612902456714,1.4722581
800820,-.69314718,8.2940493,46.93956043956044,1,2.643333342340258,2.97
800850,-.69314718,7.2591534,53.71428571428572,1,4.365789513838918,1.5636842
820830,-.69314718,10.826044,42.35049019607843,1,1.762857136272249,4.1261907
820840,1.3862944,7.4276309,40.1875,1,2.450000026009299,1.7781818
820850,1.0986123,6.6954226,45.6,1,12.01782618398252,2.7060869
830850,-.69314718,9.2943316,38.39460784313725,1,21.40428574879964,3.8928571
840850,-.69314718,7.0900769,45.44509803921569,1,4.397826111834982,.93478262
850900,1.0986123,7.8798509,42.36862745098039,1,2.259130436441173,.72826087
850910,.69314718,-.69314718,27.82222222222222,1,104.6149997711182,-1.441
900910,-.69314718,8.1605186,28.28888888888889,1,59.75099983215332,-1.441
900920,-.69314718,9.0951281,49.14705882352942,0,10.92411764930276,.72794116
