caseid,presvote,partyid,age,fincome,female,white,BushFT,ClintonFT,PerotFT,candid,vote,FT,clintondummy,perotdummy,PIDxClinton,PIDxPerot,partisan,bushdummy,PIDxBush,votehat,altvotehat
5909,1,4,30,14,0,1,70,40,15,3,0,15,0,1,0,4,minor,0,0,.030107647,.75396758
5913,2,4,23,14,0,1,50,50,50,1,0,50,0,0,0,0,major,1,4,.28397587,.95888412
5913,2,4,23,14,0,1,50,50,50,2,1,50,1,0,4,0,major,0,0,.37771404,.96876925
5913,2,4,23,14,0,1,50,50,50,3,0,50,0,1,0,4,minor,0,0,.33831009,.96525812
5914,2,5,47,9,1,1,15,85,70,1,0,15,0,0,0,0,major,1,5,.011045578,.72007072
5914,2,5,47,9,1,1,15,85,70,2,1,85,1,0,5,0,major,0,0,.64196336,.99335557
5914,2,5,47,9,1,1,15,85,70,3,0,70,0,1,0,5,minor,0,0,.34699103,.98777634
5916,2,2,75,10,0,1,50,50,0,1,0,50,0,0,0,0,major,1,2,.17295824,.95888412
5916,2,2,75,10,0,1,50,50,0,2,1,50,1,0,2,0,major,0,0,.8140673,.9909721
5916,2,2,75,10,0,1,50,50,0,3,0,0,0,1,0,2,minor,0,0,.012974472,.63629258
5919,1,7,43,8,1,1,70,0,0,1,1,70,0,0,0,0,major,1,7,.98953521,.98798043
5919,1,7,43,8,1,1,70,0,0,2,0,0,1,0,7,0,major,0,0,.0024054605,.16653742
5919,1,7,43,8,1,1,70,0,0,3,0,0,0,1,0,7,minor,0,0,.0080593359,.40100512
5920,1,7,28,23,1,1,85,50,30,1,1,85,0,0,0,0,major,1,7,.9587822,.99529278
5920,1,7,28,23,1,1,85,50,30,2,0,50,1,0,7,0,major,0,0,.021130819,.82332027
5920,1,7,28,23,1,1,85,50,30,3,0,30,0,1,0,7,minor,0,0,.020086991,.81582993
5921,2,1,56,2,0,0,0,100,15,1,0,0,0,0,0,0,major,1,1,.00020738062,.5
5921,2,1,56,2,0,0,0,100,15,2,1,100,1,0,1,0,major,0,0,.9986617,.9997924
5921,2,1,56,2,0,0,0,100,15,3,0,15,0,1,0,1,minor,0,0,.0011309289,.84504282
5922,3,3,37,16,0,1,40,60,15,1,0,40,0,0,0,0,major,1,3,.098837569,.92549759
5922,3,3,37,16,0,1,40,60,15,2,0,60,1,0,3,0,major,0,0,.87161547,.99095422
5922,3,3,37,16,0,1,40,60,15,3,1,15,0,1,0,3,minor,0,0,.029546974,.78784823
5924,3,2,64,15,0,1,50,70,50,1,0,50,0,0,0,0,major,1,2,.051710285,.95888412
5924,3,2,64,15,0,1,50,70,50,2,0,70,1,0,2,0,major,0,0,.8578245,.99742192
5924,3,2,64,15,0,1,50,70,50,3,1,50,0,1,0,2,minor,0,0,.09046521,.9760766
5925,1,7,52,24,0,1,70,0,60,1,1,70,0,0,0,0,major,1,7,.73582101,.98798043
5925,1,7,52,24,0,1,70,0,60,2,0,0,1,0,7,0,major,0,0,.0017887069,.16653742
5925,1,7,52,24,0,1,70,0,60,3,0,60,0,1,0,7,minor,0,0,.26239029,.96700895
5926,2,1,37,15,0,0,60,100,15,1,0,60,0,0,0,0,major,1,1,.0089999363,.97767019
5926,2,1,37,15,0,0,60,100,15,2,1,100,1,0,1,0,major,0,0,.98987907,.9997924
5926,2,1,37,15,0,0,60,100,15,3,0,15,0,1,0,1,minor,0,0,.001120983,.84504282
5927,1,5,43,21,0,1,80,20,30,1,1,80,0,0,0,0,major,1,5,.94490838,.99356151
5927,1,5,43,21,0,1,80,20,30,2,0,20,1,0,5,0,major,0,0,.015259674,.71363938
5927,1,5,43,21,0,1,80,20,30,3,0,30,0,1,0,5,minor,0,0,.039831933,.86675668
5928,2,1,40,15,1,1,50,85,15,1,0,50,0,0,0,0,major,1,1,.012268977,.95888412
5928,2,1,40,15,1,1,50,85,15,2,1,85,1,0,1,0,major,0,0,.98486209,.99946612
5928,2,1,40,15,1,1,50,85,15,3,0,15,0,1,0,1,minor,0,0,.0028689252,.84504282
5929,2,3,28,15,1,1,50,85,60,1,0,50,0,0,0,0,major,1,3,.037886184,.95888412
5929,2,3,28,15,1,1,50,85,60,2,1,85,1,0,3,0,major,0,0,.85943019,.99811333
5929,2,3,28,15,1,1,50,85,60,3,0,60,0,1,0,3,minor,0,0,.10268363,.98442578
5931,2,1,33,14,1,0,25,85,50,1,0,25,0,0,0,0,major,1,1,.0025069385,.82845086
5931,2,1,33,14,1,0,25,85,50,2,1,85,1,0,1,0,major,0,0,.97182685,.99946612
5931,2,1,33,14,1,0,25,85,50,3,0,50,0,1,0,1,minor,0,0,.025666229,.98017526
5933,2,1,32,14,0,1,30,60,60,1,0,30,0,0,0,0,major,1,1,.013584443,.86871278
5933,2,1,32,14,0,1,30,60,60,2,1,60,1,0,1,0,major,0,0,.79585373,.99742705
5933,2,1,32,14,0,1,30,60,60,3,0,60,0,1,0,1,minor,0,0,.1905618,.98934144
5935,1,2,27,14,1,1,85,30,50,1,1,85,0,0,0,0,major,1,2,.74612486,.99529278
5935,1,2,27,14,1,1,85,30,50,2,0,30,1,0,2,0,major,0,0,.10990024,.96888989
5935,1,2,27,14,1,1,85,30,50,3,0,50,0,1,0,2,minor,0,0,.1439749,.9760766
5936,1,6,31,19,0,1,75,70,70,1,1,75,0,0,0,0,major,1,6,.53578627,.99119914
5936,1,6,31,19,0,1,75,70,70,2,0,70,1,0,6,0,major,0,0,.14698072,.9686482
5936,1,6,31,19,0,1,75,70,70,3,0,70,0,1,0,6,minor,0,0,.317233,.98522544
5937,3,6,40,22,0,0,50,50,50,1,0,50,0,0,0,0,major,1,6,.45721808,.95888412
5937,3,6,40,22,0,0,50,50,50,2,0,50,1,0,6,0,major,0,0,.17185722,.89760375
5937,3,6,40,22,0,0,50,50,50,3,1,50,0,1,0,6,minor,0,0,.37092471,.94979894
5938,3,6,37,17,0,1,70,60,60,1,0,70,0,0,0,0,major,1,6,.61261743,.98798043
5938,3,6,37,17,0,1,70,60,60,2,0,60,1,0,6,0,major,0,0,.12265421,.94271654
5938,3,6,37,17,0,1,70,60,60,3,1,60,0,1,0,6,minor,0,0,.26472837,.97261757
5939,2,1,53,22,1,1,40,85,60,1,0,40,0,0,0,0,major,1,1,.0062824385,.92549759
5939,2,1,53,22,1,1,40,85,60,2,1,85,1,0,1,0,major,0,0,.94677454,.99946612
5939,2,1,53,22,1,1,40,85,60,3,0,60,0,1,0,1,minor,0,0,.046943016,.98934144
5941,2,2,32,13,1,1,30,85,85,1,0,30,0,0,0,0,major,1,2,.0048238277,.86871278
5941,2,2,32,13,1,1,30,85,85,2,1,85,1,0,2,0,major,0,0,.72550881,.9989962
5941,2,2,32,13,1,1,30,85,85,3,0,85,0,1,0,2,minor,0,0,.26966733,.9973039
5944,1,7,81,18,0,1,80,40,70,1,1,80,0,0,0,0,major,1,7,.7285018,.99356151
5944,1,7,81,18,0,1,80,40,70,2,0,40,1,0,7,0,major,0,0,.011717943,.71282238
5944,1,7,81,18,0,1,80,40,70,3,0,70,0,1,0,7,minor,0,0,.25978026,.98215187
5945,1,6,26,12,0,1,90,50,10,1,1,90,0,0,0,0,major,1,6,.96570295,.99656016
5945,1,6,26,12,0,1,90,50,10,2,0,50,1,0,6,0,major,0,0,.029220184,.89760375
5945,1,6,26,12,0,1,90,50,10,3,0,10,0,1,0,6,minor,0,0,.0050768685,.60365403
5946,3,4,45,16,1,1,0,70,70,1,0,0,0,0,0,0,major,1,4,.0048018056,.5
5946,3,4,45,16,1,1,0,70,70,2,0,70,1,0,4,0,major,0,0,.52498275,.99093628
5946,3,4,45,16,1,1,0,70,70,3,1,70,0,1,0,4,minor,0,0,.47021541,.98989129
5949,1,6,33,22,1,0,85,65,50,1,1,85,0,0,0,0,major,1,6,.83603179,.99529278
5949,1,6,33,22,1,0,85,65,50,2,0,65,1,0,6,0,major,0,0,.089158893,.95753539
5949,1,6,33,22,1,0,85,65,50,3,0,50,0,1,0,6,minor,0,0,.074809328,.94979894
5950,2,2,31,20,0,0,50,85,65,1,0,50,0,0,0,0,major,1,2,.020758633,.95888412
5950,2,2,31,20,0,0,50,85,65,2,1,85,1,0,2,0,major,0,0,.88582343,.9989962
5950,2,2,31,20,0,0,50,85,65,3,0,65,0,1,0,2,minor,0,0,.093417943,.99056172
5951,2,1,39,19,0,1,40,70,50,1,0,40,0,0,0,0,major,1,1,.015731743,.92549759
5951,2,1,39,19,0,1,40,70,50,2,1,70,1,0,1,0,major,0,0,.9216547,.99862784
5951,2,1,39,19,0,1,40,70,50,3,0,50,0,1,0,1,minor,0,0,.062613547,.98017526
5952,1,5,31,22,1,1,70,0,50,1,1,70,0,0,0,0,major,1,5,.77667958,.98798043
5952,1,5,31,22,1,1,70,0,50,2,0,0,1,0,5,0,major,0,0,.0066810725,.41420129
5952,1,5,31,22,1,1,70,0,50,3,0,50,0,1,0,5,minor,0,0,.21663934,.95820683
5953,1,6,35,16,0,1,60,55,55,1,1,60,0,0,0,0,major,1,6,.53578627,.97767019
5953,1,6,35,16,0,1,60,55,55,2,0,55,1,0,6,0,major,0,0,.14698072,.92314148
5953,1,6,35,16,0,1,60,55,55,3,0,55,0,1,0,6,minor,0,0,.317233,.96285778
5954,1,5,39,17,1,1,70,15,30,1,1,70,0,0,0,0,major,1,5,.90804511,.98798043
5954,1,5,39,17,1,1,70,15,30,2,0,15,1,0,5,0,major,0,0,.020092713,.64524174
5954,1,5,39,17,1,1,70,15,30,3,0,30,0,1,0,5,minor,0,0,.071862176,.86675668
5956,1,6,30,17,0,1,70,40,50,1,1,70,0,0,0,0,major,1,6,.77701199,.98798043
5956,1,6,30,17,0,1,70,40,50,2,0,40,1,0,6,0,major,0,0,.044138581,.8236106
5956,1,6,30,17,0,1,70,40,50,3,0,50,0,1,0,6,minor,0,0,.17884944,.94979894
5957,2,1,43,21,0,1,35,80,50,1,0,35,0,0,0,0,major,1,1,.0063631386,.90065849
5957,2,1,43,21,0,1,35,80,50,2,1,80,1,0,1,0,major,0,0,.95893615,.99926865
5957,2,1,43,21,0,1,35,80,50,3,0,50,0,1,0,1,minor,0,0,.034700722,.98017526
5958,2,2,36,12,0,0,40,70,60,1,0,40,0,0,0,0,major,1,2,.026102889,.92549759
5958,2,2,36,12,0,0,40,70,60,2,1,70,1,0,2,0,major,0,0,.81294537,.99742192
5958,2,2,36,12,0,0,40,70,60,3,0,60,0,1,0,2,minor,0,0,.16095176,.98711294
5959,2,3,40,17,0,1,15,70,40,1,0,15,0,0,0,0,major,1,3,.01137341,.72007072
5959,2,3,40,17,0,1,15,70,40,2,1,70,1,0,3,0,major,0,0,.90933305,.99516124
5959,2,3,40,17,0,1,15,70,40,3,0,40,0,1,0,3,minor,0,0,.079293564,.94718462
5962,2,1,53,14,1,1,60,85,40,1,0,60,0,0,0,0,major,1,1,.022543162,.97767019
5962,2,1,53,14,1,1,60,85,40,2,1,85,1,0,1,0,major,0,0,.96389705,.99946612
5962,2,1,53,14,1,1,60,85,40,3,0,40,0,1,0,1,minor,0,0,.013559778,.96341783
5963,3,2,36,20,0,1,70,40,60,1,0,70,0,0,0,0,major,1,2,.37833124,.98798043
5963,3,2,36,20,0,1,70,40,60,2,0,40,1,0,2,0,major,0,0,.26911473,.98318446
5963,3,2,36,20,0,1,70,40,60,3,1,60,0,1,0,2,minor,0,0,.35255399,.98711294
5964,1,6,29,3,0,1,85,15,0,1,1,85,0,0,0,0,major,1,6,.99166042,.99529278
5964,1,6,29,3,0,1,85,15,0,2,0,15,1,0,6,0,major,0,0,.0045347004,.49157983
5964,1,6,29,3,0,1,85,15,0,3,0,0,0,1,0,6,minor,0,0,.003804869,.44789946
5967,1,3,38,21,1,1,60,0,0,1,1,60,0,0,0,0,major,1,3,.91733009,.97767019
5967,1,3,38,21,1,1,60,0,0,2,0,0,1,0,3,0,major,0,0,.052422591,.71445501
5967,1,3,38,21,1,1,60,0,0,3,0,0,0,1,0,3,minor,0,0,.030247342,.59078008
5968,2,1,30,18,0,0,25,80,65,1,0,25,0,0,0,0,major,1,1,.0032231077,.82845086
5968,2,1,30,18,0,0,25,80,65,2,1,80,1,0,1,0,major,0,0,.91189402,.99926865
5968,2,1,30,18,0,0,25,80,65,3,0,65,0,1,0,1,minor,0,0,.08488287,.99219853
5969,2,2,25,5,1,1,25,75,15,1,0,25,0,0,0,0,major,1,2,.008952572,.82845086
5969,2,2,25,5,1,1,25,75,15,2,1,75,1,0,2,0,major,0,0,.98270482,.99811709
5969,2,2,25,5,1,1,25,75,15,3,0,15,0,1,0,2,minor,0,0,.0083425958,.81818831
5970,2,1,28,17,0,1,40,70,60,1,0,40,0,0,0,0,major,1,1,.014912514,.92549759
5970,2,1,28,17,0,1,40,70,60,2,1,70,1,0,1,0,major,0,0,.87365967,.99862784
5970,2,1,28,17,0,1,40,70,60,3,0,60,0,1,0,1,minor,0,0,.11142781,.98934144
5973,1,3,44,19,1,1,70,60,55,1,1,70,0,0,0,0,major,1,3,.34554452,.98798043
5973,1,3,44,19,1,1,70,60,55,2,0,60,1,0,3,0,major,0,0,.46052492,.99095422
5973,1,3,44,19,1,1,70,60,55,3,0,55,0,1,0,3,minor,0,0,.19393055,.97878295
5976,3,1,28,15,1,1,40,40,85,1,0,40,0,0,0,0,major,1,1,.021768244,.92549759
5976,3,1,28,15,1,1,40,40,85,2,0,40,1,0,1,0,major,0,0,.19273521,.99098998
5976,3,1,28,15,1,1,40,40,85,3,1,85,0,1,0,1,minor,0,0,.78549653,.99777412
5979,1,2,37,15,1,1,70,60,50,1,1,70,0,0,0,0,major,1,2,.24978495,.98798043
5979,1,2,37,15,1,1,70,60,50,2,0,60,1,0,2,0,major,0,0,.62623024,.99517083
5979,1,2,37,15,1,1,70,60,50,3,0,50,0,1,0,2,minor,0,0,.1239848,.9760766
5981,1,5,41,17,0,1,85,40,50,1,1,85,0,0,0,0,major,1,5,.86958313,.99529278
5981,1,5,41,17,0,1,85,40,50,2,0,40,1,0,5,0,major,0,0,.036123808,.89778721
5981,1,5,41,17,0,1,85,40,50,3,0,50,0,1,0,5,minor,0,0,.09429305,.95820683
5982,2,2,60,20,1,1,0,70,50,1,0,0,0,0,0,0,major,1,2,.0023327346,.5
5982,2,2,60,20,1,1,0,70,50,2,1,70,1,0,2,0,major,0,0,.90249151,.99742192
5982,2,2,60,20,1,1,0,70,50,3,0,50,0,1,0,2,minor,0,0,.095175743,.9760766
5983,1,3,50,22,0,1,85,50,60,1,1,85,0,0,0,0,major,1,3,.63495266,.99529278
5983,1,3,50,22,0,1,85,50,60,2,0,50,1,0,3,0,major,0,0,.17523156,.98315138
5983,1,3,50,22,0,1,85,50,60,3,0,60,0,1,0,3,minor,0,0,.18981577,.98442578
5984,3,1,48,20,0,1,15,70,85,1,0,15,0,0,0,0,major,1,1,.0021825274,.72007072
5984,3,1,48,20,0,1,15,70,85,2,0,70,1,0,1,0,major,0,0,.6174891,.99862784
5984,3,1,48,20,0,1,15,70,85,3,1,85,0,1,0,1,minor,0,0,.38032839,.99777412
5987,1,7,53,3,1,1,90,20,30,1,1,90,0,0,0,0,major,1,7,.98258728,.99656016
5987,1,7,53,3,1,1,90,20,30,2,0,20,1,0,7,0,major,0,0,.0023885707,.41323242
5987,1,7,53,3,1,1,90,20,30,3,0,30,0,1,0,7,minor,0,0,.015024167,.81582993
5989,1,4,79,14,0,1,70,60,30,1,1,70,0,0,0,0,major,1,4,.55420488,.98798043
5989,1,4,79,14,0,1,70,60,30,2,0,60,1,0,4,0,major,0,0,.39264566,.9831183
5989,1,4,79,14,0,1,70,60,30,3,0,30,0,1,0,4,minor,0,0,.053149462,.88742447
5990,1,7,31,16,0,1,80,1,60,1,1,80,0,0,0,0,major,1,7,.83940327,.99356151
5990,1,7,31,16,0,1,80,1,60,2,0,1,1,0,7,0,major,0,0,.0011575547,.17546482
5990,1,7,31,16,0,1,80,1,60,3,0,60,0,1,0,7,minor,0,0,.15943915,.96700895
5991,1,6,59,23,1,1,70,30,40,1,1,70,0,0,0,0,major,1,6,.86740571,.98798043
5991,1,6,59,23,1,1,70,30,40,2,0,30,1,0,6,0,major,0,0,.026245911,.71323109
5991,1,6,59,23,1,1,70,30,40,3,0,40,0,1,0,6,minor,0,0,.10634838,.90972966
5993,1,6,38,20,1,1,85,60,70,1,1,85,0,0,0,0,major,1,6,.71776462,.99529278
5993,1,6,38,20,1,1,85,60,70,2,0,60,1,0,6,0,major,0,0,.055866092,.94271654
5993,1,6,38,20,1,1,85,60,70,3,0,70,0,1,0,6,minor,0,0,.22636931,.98522544
5994,2,7,59,24,1,1,60,70,60,1,0,60,0,0,0,0,major,1,7,.48909581,.97767019
5994,2,7,59,24,1,1,60,70,60,2,1,70,1,0,7,0,major,0,0,.18347248,.94260859
5994,2,7,59,24,1,1,60,70,60,3,0,60,0,1,0,7,minor,0,0,.32743171,.96700895
5999,2,1,43,13,1,1,15,60,100,1,0,15,0,0,0,0,major,1,1,.0016667846,.72007072
5999,2,1,43,13,1,1,15,60,100,2,1,60,1,0,1,0,major,0,0,.25118738,.99742705
5999,2,1,43,13,1,1,15,60,100,3,0,100,0,1,0,1,minor,0,0,.74714583,.99913347
6000,2,3,57,20,1,0,40,70,50,1,0,40,0,0,0,0,major,1,3,.049343072,.92549759
6000,2,3,57,20,1,0,40,70,50,2,1,70,1,0,3,0,major,0,0,.81692147,.99516124
6000,2,3,57,20,1,0,40,70,50,3,0,50,0,1,0,3,minor,0,0,.13373545,.97115546
6002,2,1,44,16,1,0,0,100,15,1,0,0,0,0,0,0,major,1,1,.00020738062,.5
6002,2,1,44,16,1,0,0,100,15,2,1,100,1,0,1,0,major,0,0,.9986617,.9997924
6002,2,1,44,16,1,0,0,100,15,3,0,15,0,1,0,1,minor,0,0,.0011309289,.84504282
6003,2,2,45,15,1,1,0,85,15,1,0,0,0,0,0,0,major,1,2,.00099931331,.5
6003,2,2,45,15,1,1,0,85,15,2,1,85,1,0,2,0,major,0,0,.99450356,.9989962
6003,2,2,45,15,1,1,0,85,15,3,0,15,0,1,0,2,minor,0,0,.0044971071,.81818831
6007,3,4,39,21,1,0,30,40,50,1,0,30,0,0,0,0,major,1,4,.12993784,.86871278
6007,3,4,39,21,1,0,30,40,50,2,0,40,1,0,4,0,major,0,0,.32446554,.94293189
6007,3,4,39,21,1,0,30,40,50,3,1,50,0,1,0,4,minor,0,0,.5455966,.96525812
6008,2,2,35,19,1,0,30,70,50,1,0,30,0,0,0,0,major,1,2,.015235812,.86871278
6008,2,2,35,19,1,0,30,70,50,2,1,70,1,0,2,0,major,0,0,.89081937,.99742192
6008,2,2,35,19,1,0,30,70,50,3,0,50,0,1,0,2,minor,0,0,.09394481,.9760766
6009,1,6,47,21,1,1,45,20,45,1,1,45,0,0,0,0,major,1,6,.5293532,.94450867
6009,1,6,47,21,1,1,45,20,45,2,0,20,1,0,6,0,major,0,0,.041201387,.56985354
6009,1,6,47,21,1,1,45,20,45,3,0,45,0,1,0,6,minor,0,0,.42944539,.93247068
6010,1,7,66,21,0,1,100,50,40,1,1,100,0,0,0,0,major,1,7,.97669774,.99816477
6010,1,7,66,21,0,1,100,50,40,2,0,50,1,0,7,0,major,0,0,.0083681541,.82332027
6010,1,7,66,21,0,1,100,50,40,3,0,40,0,1,0,7,minor,0,0,.014934114,.89266163
6011,3,2,59,19,0,1,85,85,75,1,0,85,0,0,0,0,major,1,2,.15063433,.99529278
6011,3,2,59,19,0,1,85,85,75,2,0,85,1,0,2,0,major,0,0,.70899469,.9989962
6011,3,2,59,19,0,1,85,85,75,3,1,75,0,1,0,2,minor,0,0,.14037099,.99495035
6012,2,1,66,9,1,1,0,100,15,1,0,0,0,0,0,0,major,1,1,.00020738062,.5
6012,2,1,66,9,1,1,0,100,15,2,1,100,1,0,1,0,major,0,0,.9986617,.9997924
6012,2,1,66,9,1,1,0,100,15,3,0,15,0,1,0,1,minor,0,0,.0011309289,.84504282
6013,1,7,58,17,1,1,70,30,50,1,1,70,0,0,0,0,major,1,7,.82916784,.98798043
6013,1,7,58,17,1,1,70,30,50,2,0,30,1,0,7,0,major,0,0,.013337155,.56936389
6013,1,7,58,17,1,1,70,30,50,3,0,50,0,1,0,7,minor,0,0,.15749499,.93980575
6014,2,3,41,18,1,0,15,85,0,1,0,15,0,0,0,0,major,1,3,.0048256577,.72007072
6014,2,3,41,18,1,0,15,85,0,2,1,85,1,0,3,0,major,0,0,.99246603,.99811333
6014,2,3,41,18,1,0,15,85,0,3,0,0,0,1,0,3,minor,0,0,.0027083124,.59078008
6015,2,1,29,11,1,1,15,80,20,1,0,15,0,0,0,0,major,1,1,.0018689519,.72007072
6015,2,1,29,11,1,1,15,80,20,2,1,80,1,0,1,0,major,0,0,.99270213,.99926865
6015,2,1,29,11,1,1,15,80,20,3,0,20,0,1,0,1,minor,0,0,.005428927,.88196552
6016,1,5,36,18,1,1,60,0,0,1,1,60,0,0,0,0,major,1,5,.96283162,.97767019
6016,1,5,36,18,1,1,60,0,0,2,0,0,1,0,5,0,major,0,0,.015549122,.41420129
6016,1,5,36,18,1,1,60,0,0,3,0,0,0,1,0,5,minor,0,0,.021619258,.49573913
6017,1,6,28,19,1,1,70,50,40,1,1,70,0,0,0,0,major,1,6,.81350386,.98798043
6017,1,6,28,19,1,1,70,50,40,2,0,50,1,0,6,0,major,0,0,.086756401,.89760375
6017,1,6,28,19,1,1,70,50,40,3,0,40,0,1,0,6,minor,0,0,.099739738,.90972966
6018,2,1,66,8,1,1,0,85,70,1,0,0,0,0,0,0,major,1,1,.00048843963,.5
6018,2,1,66,8,1,1,0,85,70,2,1,85,1,0,1,0,major,0,0,.91439581,.99946612
6018,2,1,66,8,1,1,0,85,70,3,0,70,0,1,0,1,minor,0,0,.085115746,.99429423
6021,2,3,66,12,0,1,40,70,70,1,0,40,0,0,0,0,major,1,3,.036888693,.92549759
6021,2,3,66,12,0,1,40,70,70,2,1,70,1,0,3,0,major,0,0,.61072737,.99516124
6021,2,3,66,12,0,1,40,70,70,3,0,70,0,1,0,3,minor,0,0,.35238394,.99164343
6024,1,7,32,22,0,1,70,30,15,1,1,70,0,0,0,0,major,1,7,.9642871,.98798043
6024,1,7,32,22,0,1,70,30,15,2,0,30,1,0,7,0,major,0,0,.015510546,.56936389
6024,1,7,32,22,0,1,70,30,15,3,0,15,0,1,0,7,minor,0,0,.020202322,.63263404
6025,2,1,39,14,1,1,15,85,0,1,0,15,0,0,0,0,major,1,1,.0013706178,.72007072
6025,2,1,39,14,1,1,15,85,0,2,1,85,1,0,1,0,major,0,0,.99749976,.99946612
6025,2,1,39,14,1,1,15,85,0,3,0,0,0,1,0,1,minor,0,0,.0011296131,.67948937
6028,2,4,54,9,1,1,60,60,60,1,0,60,0,0,0,0,major,1,4,.28397587,.97767019
6028,2,4,54,9,1,1,60,60,60,2,1,60,1,0,4,0,major,0,0,.37771404,.9831183
6028,2,4,54,9,1,1,60,60,60,3,0,60,0,1,0,4,minor,0,0,.33831009,.98118901
6030,3,5,62,15,0,1,40,30,60,1,0,40,0,0,0,0,major,1,5,.20654307,.92549759
6030,3,5,62,15,0,1,40,30,60,2,0,30,1,0,5,0,major,0,0,.077789761,.82390058
6030,3,5,62,15,0,1,40,30,60,3,1,60,0,1,0,5,minor,0,0,.71566719,.97729504
6032,3,5,47,15,0,1,60,30,60,1,0,60,0,0,0,0,major,1,5,.47847825,.97767019
6032,3,5,47,15,0,1,60,30,60,2,0,30,1,0,5,0,major,0,0,.051129494,.82390058
6032,3,5,47,15,0,1,60,30,60,3,1,60,0,1,0,5,minor,0,0,.47039226,.97729504
6033,2,1,65,4,1,1,0,100,0,1,0,0,0,0,0,0,major,1,1,.00020752408,.5
6033,2,1,65,4,1,1,0,100,0,2,1,100,1,0,1,0,major,0,0,.99935251,.9997924
6033,2,1,65,4,1,1,0,100,0,3,0,0,0,1,0,1,minor,0,0,.0004399555,.67948937
6034,2,1,27,13,0,1,85,85,0,1,0,85,0,0,0,0,major,1,1,.10137887,.99529278
6034,2,1,27,13,0,1,85,85,0,2,1,85,1,0,1,0,major,0,0,.89760464,.99946612
6034,2,1,27,13,0,1,85,85,0,3,0,0,0,1,0,1,minor,0,0,.0010164875,.67948937
6035,3,6,33,15,1,1,40,60,70,1,0,40,0,0,0,0,major,1,6,.1299911,.92549759
6035,3,6,33,15,1,1,40,60,70,2,0,60,1,0,6,0,major,0,0,.17221086,.94271654
6035,3,6,33,15,1,1,40,60,70,3,1,70,0,1,0,6,minor,0,0,.69779807,.98522544
6036,3,6,37,24,1,1,40,20,95,1,0,40,0,0,0,0,major,1,6,.036995679,.92549759
6036,3,6,37,24,1,1,40,20,95,2,0,20,1,0,6,0,major,0,0,.0039454168,.56985354
6036,3,6,37,24,1,1,40,20,95,3,1,95,0,1,0,6,minor,0,0,.95905888,.99690431
6037,3,1,74,9,1,1,50,50,60,1,0,50,0,0,0,0,major,1,1,.072285466,.95888412
6037,3,1,74,9,1,1,50,50,60,2,0,50,1,0,1,0,major,0,0,.6400128,.99518043
6037,3,1,74,9,1,1,50,50,60,3,1,60,0,1,0,1,minor,0,0,.28770173,.98934144
6039,1,7,52,16,0,1,85,15,60,1,1,85,0,0,0,0,major,1,7,.87637949,.99529278
6039,1,7,52,16,0,1,85,15,60,2,0,15,1,0,7,0,major,0,0,.0021303904,.33949259
6039,1,7,52,16,0,1,85,15,60,3,0,60,0,1,0,7,minor,0,0,.1214901,.96700895
6040,2,6,67,11,1,1,50,50,0,1,0,50,0,0,0,0,major,1,6,.70888704,.95888412
6040,2,6,67,11,1,1,50,50,0,2,1,50,1,0,6,0,major,0,0,.2664535,.89760375
6040,2,6,67,11,1,1,50,50,0,3,0,0,0,1,0,6,minor,0,0,.024659436,.44789946
6044,1,5,33,22,1,1,85,40,50,1,1,85,0,0,0,0,major,1,5,.86958313,.99529278
6044,1,5,33,22,1,1,85,40,50,2,0,40,1,0,5,0,major,0,0,.036123808,.89778721
6044,1,5,33,22,1,1,85,40,50,3,0,50,0,1,0,5,minor,0,0,.09429305,.95820683
6045,1,7,75,4,1,1,100,0,0,1,1,100,0,0,0,0,major,1,7,.99840432,.99816477
6045,1,7,75,4,1,1,100,0,0,2,0,0,1,0,7,0,major,0,0,.00036679182,.16653742
6045,1,7,75,4,1,1,100,0,0,3,0,0,0,1,0,7,minor,0,0,.0012289118,.40100512
6048,1,2,63,5,1,1,70,40,0,1,1,70,0,0,0,0,major,1,2,.5771659,.98798043
6048,1,2,63,5,1,1,70,40,0,2,0,40,1,0,2,0,major,0,0,.41054988,.98318446
6048,1,2,63,5,1,1,70,40,0,3,0,0,0,1,0,2,minor,0,0,.012284191,.63629258
6049,2,5,64,15,0,1,60,60,50,1,0,60,0,0,0,0,major,1,5,.44828418,.97767019
6049,2,5,64,15,0,1,60,60,50,2,1,60,1,0,5,0,major,0,0,.31696877,.96870875
6049,2,5,64,15,0,1,60,60,50,3,0,50,0,1,0,5,minor,0,0,.23474704,.95820683
6051,3,4,33,14,0,1,15,70,60,1,0,15,0,0,0,0,major,1,4,.01567892,.72007072
6051,3,4,33,14,0,1,15,70,60,2,0,70,1,0,4,0,major,0,0,.66639197,.99093628
6051,3,4,33,14,0,1,15,70,60,3,1,60,0,1,0,4,minor,0,0,.31792912,.98118901
6052,1,5,51,22,1,1,40,50,60,1,1,40,0,0,0,0,major,1,5,.17263953,.92549759
6052,1,5,51,22,1,1,40,50,60,2,0,50,1,0,5,0,major,0,0,.22916831,.9428243
6052,1,5,51,22,1,1,40,50,60,3,0,60,0,1,0,5,minor,0,0,.59819216,.97729504
6053,2,3,70,6,1,1,40,50,85,1,0,40,0,0,0,0,major,1,3,.033036165,.92549759
6053,2,3,70,6,1,1,40,50,85,2,1,50,1,0,3,0,major,0,0,.15518196,.98315138
