cabbr,ccode,year,AidPC,logPop,logGDP,POLITY,transition,civilwar,RefsDummy
KNA,60,1987,175.45926,10.656318,8.2306061,,,0,1
KNA,60,1988,329.94565,10.652779,8.3209476,,,0,1
KNA,60,1989,312.30734,10.649465,8.3976765,,,0,1
KNA,60,1990,187.48512,10.646139,8.4234467,,,0,1
KNA,60,1991,165.311,10.640652,8.4328575,,,0,1
KNA,60,1992,184.17889,10.635615,8.4704514,,,0,1
KNA,60,1993,252.53746,10.630553,8.5399675,,,0,0
KNA,60,1994,104.39427,10.625951,8.5943527,,,0,0
KNA,60,1995,94.634148,10.621327,8.6349983,,,0,0
MEX,70,1964,-.39606917,17.548668,7.562973,-6,0,0,0
MEX,70,1965,.86493003,17.580147,7.5950904,-6,0,0,0
MEX,70,1966,.89206666,17.611832,7.622581,-6,0,0,0
MEX,70,1967,.84807068,17.643606,7.6477046,-6,0,0,0
MEX,70,1968,1.4729328,17.675465,7.7059016,-6,0,0,0
MEX,70,1969,1.1876645,17.707407,7.7075729,-6,0,0,0
MEX,70,1970,1.5864891,17.739384,7.738595,-6,0,0,1
MEX,70,1971,.79867727,17.77129,7.7436228,-6,0,0,0
MEX,70,1972,1.0878495,17.803066,7.7909241,-6,0,0,1
MEX,70,1973,1.1027758,17.834438,7.8352256,-6,0,0,1
MEX,70,1974,.93879056,17.865061,7.8607635,-6,0,0,0
MEX,70,1975,1.0406268,17.894724,7.8869562,-6,0,0,0
MEX,70,1976,1.0404181,17.923458,7.9014502,-6,0,0,0
MEX,70,1977,.80783647,17.951275,7.9069757,-3,0,0,1
MEX,70,1978,.27864781,17.978119,7.9659162,-3,0,0,1
MEX,70,1979,1.1304961,18.003922,8.0326748,-3,0,0,1
MEX,70,1980,.82877016,18.028675,8.0962372,-3,0,0,1
MEX,70,1981,1.4400234,18.052414,8.1565866,-3,0,0,1
MEX,70,1982,1.9763972,18.075163,8.1275396,-3,0,0,1
MEX,70,1983,1.8193991,18.097075,8.0627584,-3,0,0,1
MEX,70,1984,1.1278503,18.118366,8.0769329,-3,0,0,1
MEX,70,1985,1.9166501,18.139179,8.0817223,-3,0,0,0
MEX,70,1986,3.2665761,18.159529,8.0231113,-3,0,0,0
MEX,70,1987,1.9873794,18.179447,8.0215807,-3,0,0,1
MEX,70,1988,2.1679914,18.198982,8.0144234,0,0,0,1
MEX,70,1989,1.2103834,18.218178,8.0363541,0,0,0,1
MEX,70,1990,1.9135847,18.23707,8.0669012,0,0,0,1
MEX,70,1991,3.2648864,18.255726,8.0896015,0,0,0,1
MEX,70,1992,3.6521108,18.274141,8.1068287,0,0,0,1
MEX,70,1993,4.8034396,18.29232,8.1079674,0,0,0,1
MEX,70,1994,4.7451711,18.310261,8.133234,4,0,0,0
MEX,70,1995,4.2250261,18.327963,8.051878,4,0,0,0
BLZ,80,1964,13.097514,11.557899,6.9383483,,,,
BLZ,80,1965,18.006311,11.587476,6.9568992,,,,
BLZ,80,1966,21.963123,11.614037,6.9769444,,,,
BLZ,80,1967,50.207359,11.63806,7.0008845,,,,
BLZ,80,1968,47.672512,11.659534,7.0504947,,,,
BLZ,80,1969,58.135593,11.67844,7.0813913,,,,
BLZ,80,1970,49.76244,11.694997,7.1117911,,,,
BLZ,80,1971,41.652973,11.709478,7.1361403,,,,
BLZ,80,1972,71.990913,11.721645,7.2212663,,,,
BLZ,80,1973,37.458893,11.733425,7.261622,,,,
BLZ,80,1974,49.280178,11.747365,7.3748436,,,,
BLZ,80,1975,67.925705,11.765006,7.3924999,,,,
BLZ,80,1976,88.577736,11.786077,7.3710885,,,,
BLZ,80,1977,70.908821,11.810657,7.409452,,,,
BLZ,80,1978,131.84906,11.83747,7.4588666,,,,
BLZ,80,1979,145.82161,11.864709,7.504107,,,,
BLZ,80,1980,100.41096,11.891362,7.6186624,,,,
BLZ,80,1981,76.12249,11.917657,7.6051912,,,0,0
BLZ,80,1982,78.713036,11.943733,7.5762792,,,0,0
BLZ,80,1983,96.184471,11.963938,7.53479,,,0,0
BLZ,80,1984,86.172836,11.995352,7.5227661,,,0,0
BLZ,80,1985,132.21053,12.021248,7.5074816,,,0,0
BLZ,80,1986,141.37506,12.047135,7.5263214,,,0,0
BLZ,80,1987,134.85265,12.072998,7.6067605,,,0,0
BLZ,80,1988,139.85976,12.098933,7.6691813,,,0,0
BLZ,80,1989,155.13503,12.124971,7.7661643,,,0,0
BLZ,80,1990,159.58795,12.151089,7.8410554,,,0,0
BLZ,80,1991,106.63922,12.177158,7.8500762,,,0,0
BLZ,80,1992,123.44009,12.20372,7.9124837,,,0,0
BLZ,80,1993,146.10136,12.23174,7.9169216,,,0,0
BLZ,80,1994,135.80539,12.259092,7.9074655,,,0,0
BLZ,80,1995,71.019844,12.286269,7.9127045,,,0,0
GTM,90,1964,2.5979757,15.306598,6.9325299,-5,0,0,0
GTM,90,1965,2.9413054,15.334148,6.9476724,-5,0,0,0
GTM,90,1966,1.9644859,15.361655,6.9738207,3,0,1,0
GTM,90,1967,3.3413136,15.389207,6.986567,3,0,1,0
GTM,90,1968,3.3510361,15.416848,7.0429554,3,0,1,0
GTM,90,1969,3.4378211,15.444587,7.0614986,3,0,1,0
GTM,90,1970,4.1998854,15.472404,7.0891895,1,0,1,0
GTM,90,1971,3.6387296,15.500935,7.1149936,1,0,1,0
GTM,90,1972,4.896554,15.529092,7.1576028,1,0,1,0
GTM,90,1973,4.6981525,15.556743,7.1955791,1,0,0,0
GTM,90,1974,4.5556378,15.583809,7.2303138,-3,0,0,0
GTM,90,1975,6.6334329,15.610266,7.2231693,-3,0,0,0
GTM,90,1976,10.585789,15.636062,7.2686448,-3,0,0,0
GTM,90,1977,9.7584009,15.661123,7.3187757,-3,0,0,0
GTM,90,1978,11.047885,15.685762,7.3428955,-5,0,1,0
GTM,90,1979,10.04812,15.710426,7.3642888,-5,0,1,0
GTM,90,1980,10.675953,15.73537,7.3762555,-5,0,1,1
GTM,90,1981,10.777243,15.760483,7.3575902,-5,0,1,1
GTM,90,1982,8.8830824,15.785704,7.2964306,-7,0,1,0
GTM,90,1983,10.302018,15.811005,7.2450714,-7,0,1,0
GTM,90,1984,8.6631384,15.836344,7.2246876,-6,0,1,0
GTM,90,1985,10.704316,15.861654,7.1932654,0,1,0,1
GTM,90,1986,16.988281,15.886853,7.1694956,3,0,0,0
GTM,90,1987,29.595798,15.911845,7.1793303,3,0,0,0
GTM,90,1988,28.180111,15.936522,7.1928382,3,0,0,1
GTM,90,1989,30.690887,15.960767,7.2072625,3,0,0,1
GTM,90,1990,22.942051,15.98445,7.2141333,3,0,0,1
GTM,90,1991,21.59864,16.01079,7.2237225,3,0,0,1
GTM,90,1992,21.184345,16.036989,7.244772,3,0,0,1
GTM,90,1993,22.36581,16.063147,7.2571344,3,0,0,0
GTM,90,1994,22.350204,16.089355,7.2704711,3,0,0,0
GTM,90,1995,20.840015,16.115692,7.2924337,3,0,0,0
HND,91,1964,5.2513714,14.592387,6.2647891,-1,0,0,0
HND,91,1965,5.5634742,14.624216,6.319479,-1,0,0,0
HND,91,1966,4.4684529,14.654489,6.3415513,-1,0,0,0
HND,91,1967,4.5305104,14.683295,6.3708005,-1,0,0,0
HND,91,1968,7.7658644,14.711264,6.4067287,-1,0,0,0
HND,91,1969,7.4995732,14.739297,6.3852286,-1,0,0,0
HND,91,1970,7.8935184,14.767941,6.3922105,-1,0,0,0
HND,91,1971,5.7858272,14.797061,6.4022627,0,0,0,0
HND,91,1972,6.097805,14.826577,6.4287705,-1,0,0,0
HND,91,1973,5.3377767,14.85672,6.4743829,-1,0,0,0
HND,91,1974,9.1549082,14.887754,6.430995,-1,0,0,0
HND,91,1975,17.434538,14.919773,6.4200597,-1,0,0,0
HND,91,1976,12.845102,14.952677,6.4870081,-1,0,0,0
HND,91,1977,17.658806,14.986449,6.5520291,-1,0,0,0
HND,91,1978,27.730747,15.02061,6.6132312,-1,0,0,1
HND,91,1979,28.098269,15.054514,6.6249161,-1,0,0,0
HND,91,1980,28.865229,15.087796,6.5978041,0,1,0,1
HND,91,1981,29.64393,15.120532,6.5905762,0,1,0,1
HND,91,1982,41.500366,15.152719,6.5443792,6,0,0,1
HND,91,1983,48.366787,15.184458,6.5033545,6,0,0,1
HND,91,1984,70.435204,15.215935,6.5144172,6,0,0,1
HND,91,1985,64.632111,15.247256,6.5241246,5,0,0,1
HND,91,1986,64.882614,15.278363,6.5002184,5,0,0,1
HND,91,1987,57.117451,15.30923,6.5279164,5,0,0,0
HND,91,1988,69.988548,15.339866,6.5423489,5,0,0,1
HND,91,1989,53.585159,15.370273,6.5542903,6,0,0,1
HND,91,1990,91.850792,15.400451,6.5250807,6,0,0,1
HND,91,1991,59.735107,15.430173,6.5273614,6,0,0,0
HND,91,1992,68.194893,15.460033,6.5522184,6,0,0,0
HND,91,1993,62.932304,15.489758,6.5829306,6,0,0,0
HND,91,1994,53.383064,15.519111,6.5404601,6,0,0,0
HND,91,1995,71.47683,15.547873,6.5516858,6,0,0,0
SLV,92,1964,4.351305,14.884272,7.3352714,0,0,0,0
SLV,92,1965,4.6845951,14.918115,7.3537216,0,0,0,0
SLV,92,1966,6.3384838,14.953543,7.3874574,0,0,0,0
SLV,92,1967,4.3701162,14.990436,7.4035063,0,0,0,0
SLV,92,1968,4.0504627,15.027484,7.3983116,0,0,0,0
SLV,92,1969,3.6680541,15.062948,7.3971086,0,0,0,0
SLV,92,1970,4.163424,15.095889,7.3935061,0,0,0,0
SLV,92,1971,3.4530535,15.126478,7.400774,0,0,0,0
SLV,92,1972,4.7885137,15.154551,7.4320779,-1,0,0,0
SLV,92,1973,5.864511,15.18078,7.45332,-1,0,0,0
SLV,92,1974,7.3723955,15.206218,7.4798679,-1,0,0,0
SLV,92,1975,10.109223,15.231363,7.4835382,-1,0,0,0
SLV,92,1976,7.1086907,15.256057,7.5081048,-1,0,0,0
SLV,92,1977,10.453372,15.280567,7.5491943,-6,0,0,0
SLV,92,1978,12.514141,15.303592,7.5780296,-6,0,1,0
SLV,92,1979,13.183212,15.323215,7.5157051,0,1,1,0
SLV,92,1980,21.042303,15.338519,7.3751631,0,1,1,0
SLV,92,1981,36.07835,15.350024,7.253274,0,1,1,0
SLV,92,1982,46.767513,15.357748,7.1804161,0,1,1,0
SLV,92,1983,61.741314,15.363369,7.1900291,0,1,1,0
SLV,92,1984,55.198032,15.369449,7.1972308,6,0,1,0
SLV,92,1985,72.35479,15.377647,7.195179,6,0,1,0
SLV,92,1986,69.366486,15.393664,7.1810541,6,0,1,0
SLV,92,1987,85.33239,15.41166,7.1878829,6,0,1,0
SLV,92,1988,83.981651,15.413335,7.2048087,6,0,1,1
SLV,92,1989,87.781006,15.429098,7.1986222,6,0,1,1
SLV,92,1990,67.847359,15.44671,7.2281961,6,0,1,0
SLV,92,1991,56.360996,15.465372,7.2446566,7,0,1,0
SLV,92,1992,75.952469,15.485084,7.2976856,7,0,1,0
SLV,92,1993,73.14666,15.505846,7.3480344,7,0,0,0
SLV,92,1994,54.991463,15.52766,7.3849587,7,0,0,0
SLV,92,1995,52.24202,15.550524,7.4240885,7,0,0,0
NIC,93,1964,4.8856497,14.376308,6.739893,-8,0,0,0
NIC,93,1965,5.2570481,14.408285,6.7941246,-8,0,0,0
NIC,93,1966,8.4007521,14.440213,6.7946749,-8,0,0,0
NIC,93,1967,8.0441055,14.472056,6.8302054,-8,0,0,0
NIC,93,1968,8.4750023,14.503926,6.8116751,-8,0,0,0
NIC,93,1969,9.0102358,14.536,6.8401098,-8,0,0,0
NIC,93,1970,11.224682,14.56834,6.8212171,-8,0,0,0
NIC,93,1971,8.8408422,14.600886,6.8211851,-8,0,0,0
NIC,93,1972,6.0320711,14.633624,6.8104115,-8,0,0,0
NIC,93,1973,14.173706,14.66637,6.83986,-8,0,0,0
NIC,93,1974,19.375614,14.698874,6.9400725,-8,0,0,0
NIC,93,1975,16.585268,14.731001,6.9064107,-8,0,0,0
NIC,93,1976,15.19112,14.762711,6.9254842,-8,0,0,0
NIC,93,1977,13.725203,14.793863,6.974699,-8,0,0,0
NIC,93,1978,15.177305,14.824771,6.8621602,-8,0,1,0
NIC,93,1979,40.320385,14.855904,6.5234308,0,1,1,0
NIC,93,1980,75.522079,14.887437,6.5369835,0,1,0,1
NIC,93,1981,48.154217,14.919283,6.5573816,-5,0,0,1
NIC,93,1982,38.784206,14.951633,6.5168333,-5,0,1,1
NIC,93,1983,37.445377,14.983447,6.5301199,-5,0,1,0
NIC,93,1984,34.313297,15.013277,6.4845047,-1,0,1,0
NIC,93,1985,30.096945,15.040462,6.4156451,-1,0,1,1
NIC,93,1986,43.062531,15.06569,6.3801913,-1,0,1,0
NIC,93,1987,39.377258,15.08952,6.3492727,-1,0,1,1
NIC,93,1988,60.229042,15.112391,6.1934433,-1,0,1,1
NIC,93,1989,65.359528,15.134864,6.1538496,-1,0,1,1
NIC,93,1990,86.851318,15.157592,6.1301847,6,0,1,1
NIC,93,1991,212.14778,15.188064,6.0978041,6,0,0,1
NIC,93,1992,161.4458,15.217792,6.0719233,6,0,0,0
NIC,93,1993,76.296181,15.246831,6.0389652,6,0,0,0
NIC,93,1994,138.65277,15.27522,6.0433946,6,0,0,0
NIC,93,1995,147.25259,15.303007,6.0578957,8,0,0,1
CRI,94,1964,9.7320948,14.134589,7.5625439,10,0,0,0
CRI,94,1965,10.453594,14.175281,7.6156125,10,0,0,0
CRI,94,1966,9.115386,14.216352,7.6503048,10,0,0,0
CRI,94,1967,9.2513475,14.25797,7.66365,10,0,0,0
CRI,94,1968,7.3485403,14.298388,7.704566,10,0,0,0
CRI,94,1969,9.8354616,14.335298,7.7211185,10,0,0,0
CRI,94,1970,8.6701212,14.36767,7.761096,10,0,0,0
CRI,94,1971,9.2772894,14.396138,7.7982144,10,0,0,0
CRI,94,1972,10.19851,14.420722,7.8522387,10,0,0,1
CRI,94,1973,12.559113,14.44334,7.903883,10,0,0,0
CRI,94,1974,12.122508,14.466752,7.9344373,10,0,0,0
CRI,94,1975,15.533537,14.492528,7.9294443,10,0,0,0
CRI,94,1976,12.1293,14.520191,7.9554887,10,0,0,0
CRI,94,1977,12.151636,14.549642,8.0113392,10,0,0,1
CRI,94,1978,23.72386,14.580267,8.0415049,10,0,0,1
CRI,94,1979,25.075823,14.61107,8.0589123,10,0,0,1
CRI,94,1980,28.388792,14.641438,8.0360336,10,0,0,1
CRI,94,1981,23.234966,14.671533,7.9830632,10,0,0,1
CRI,94,1982,33.116161,14.701384,7.8775673,10,0,0,1
CRI,94,1983,100.94579,14.730753,7.8764253,10,0,0,1
CRI,94,1984,84.685547,14.759362,7.9249492,10,0,0,1
CRI,94,1985,105.99924,14.787046,7.9045057,10,0,0,1
CRI,94,1986,72.097404,14.81382,7.9316168,10,0,0,1
CRI,94,1987,82.044502,14.839698,7.9522386,10,0,0,1
CRI,94,1988,65.737633,14.864684,7.9610438,10,0,0,1
CRI,94,1989,77.565544,14.888808,7.9920321,10,0,0,1
CRI,94,1990,76.225784,14.912121,8.0036821,10,0,0,1
CRI,94,1991,56.488251,14.935232,8.0029583,10,0,0,1
CRI,94,1992,44.137932,14.957182,8.0670815,10,0,0,0
CRI,94,1993,30.203188,14.978349,8.1066656,10,0,0,0
CRI,94,1994,22.452541,14.999077,8.1339579,10,0,0,0
CRI,94,1995,6.351635,15.019383,8.1532192,10,0,0,1
PAN,95,1964,8.9462824,14.050843,7.478869,4,0,0,0
PAN,95,1965,24.850346,14.08018,7.5369425,4,0,0,0
PAN,95,1966,13.981323,14.109515,7.5801072,4,0,0,0
PAN,95,1967,13.903464,14.138803,7.6330061,4,0,0,0
PAN,95,1968,9.0686684,14.167912,7.6708913,-7,0,0,0
PAN,95,1969,12.233773,14.19667,7.7239761,-7,0,0,0
PAN,95,1970,14.037185,14.224968,7.7575889,-7,0,0,0
PAN,95,1971,20.361904,14.252785,7.8218579,-7,0,0,0
PAN,95,1972,12.36073,14.280081,7.8393464,-7,0,0,0
PAN,95,1973,16.517702,14.306914,7.8651609,-7,0,0,0
PAN,95,1974,14.775273,14.333399,7.8627982,-7,0,0,1
PAN,95,1975,19.222286,14.359577,7.8524027,-7,0,0,0
PAN,95,1976,23.720243,14.385422,7.8428617,-7,0,0,0
PAN,95,1977,19.301592,14.410956,7.8288145,-7,0,0,1
PAN,95,1978,15.716828,14.435974,7.8967404,-6,0,0,1
PAN,95,1979,18.574503,14.46015,7.9166565,-6,0,0,0
PAN,95,1980,23.456409,14.48334,7.9043918,-6,0,0,1
PAN,95,1981,19.729782,14.505623,7.9701819,-6,0,0,1
PAN,95,1982,20.127638,14.526989,8.0009193,-5,0,0,1
PAN,95,1983,22.575371,14.547734,7.9342208,-5,0,0,1
PAN,95,1984,33.954193,14.568274,7.9404144,-6,0,0,0
PAN,95,1985,31.928934,14.588854,7.9680748,-6,0,0,0
PAN,95,1986,23.595953,14.609326,7.9826589,-6,0,0,0
PAN,95,1987,17.941551,14.629693,7.9440355,-8,0,0,1
PAN,95,1988,9.5201712,14.649953,7.780138,-8,0,0,1
PAN,95,1989,7.9560585,14.6701,7.7754927,8,0,0,0
PAN,95,1990,41.100918,14.690145,7.8333244,8,0,0,0
PAN,95,1991,41.429993,14.709691,7.9037938,8,0,0,0
PAN,95,1992,62.226414,14.728737,7.9635749,8,0,0,0
PAN,95,1993,27.219378,14.747281,7.9981518,8,0,0,0
PAN,95,1994,11.828689,14.765329,8.0082064,9,0,0,0
PAN,95,1995,14.675029,14.782874,8.0080261,9,0,0,1
,99,1964,,,,,,,
,99,1965,,,,,,,
,99,1966,,,,,,,
,99,1967,,,,,,,
,99,1968,,,,,,,
,99,1969,,,,,,,
,99,1970,,,,,,,
,99,1971,,,,,,,
,99,1972,,,,,,,
,99,1973,,,,,,,
,99,1974,,,,,,,
,99,1975,,,,,,,
,99,1976,,,,,,,
,99,1977,,,,,,,
,99,1978,,,,,,,
,99,1979,,,,,,,
,99,1980,,,,,,,
,99,1981,,,,,,,
,99,1982,,,,,,,
,99,1983,,,,,,,
,99,1984,,,,,,,
,99,1985,,,,,,,
,99,1986,,,,,,,
,99,1987,,,,,,,
,99,1988,,,,,,,
,99,1989,,,,,,,
,99,1990,,,,,,,
,99,1991,,,,,,,
COL,100,1964,2.7606425,16.759907,7.0843587,7,0,0,0
COL,100,1965,1.7686692,16.790581,7.0833654,7,0,0,0
COL,100,1966,4.4765334,16.820684,7.1051173,7,0,0,0
COL,100,1967,5.1193347,16.849974,7.1168804,7,0,0,0
COL,100,1968,8.9690418,16.878288,7.1508579,7,0,0,0
COL,100,1969,5.507803,16.905548,7.18677,7,0,0,0
COL,100,1970,7.1073976,16.931734,7.2278376,7,0,0,1
COL,100,1971,5.6581273,16.956087,7.2612925,7,0,0,0
COL,100,1972,5.0727158,16.979876,7.3114362,7,0,0,0
COL,100,1973,6.1338048,17.00329,7.3531303,7,0,0,1
COL,100,1974,4.3902211,17.026468,7.385788,8,0,0,0
COL,100,1975,3.3919072,17.049511,7.3849773,8,0,0,0
COL,100,1976,2.9511719,17.072819,7.4087176,8,0,0,0
COL,100,1977,1.8866718,17.095915,7.4262652,8,0,0,1
COL,100,1978,2.6260238,17.118757,7.4846644,8,0,0,0
COL,100,1979,1.9456267,17.141315,7.5145369,8,0,0,1
COL,100,1980,3.1683481,17.163553,7.5324631,8,0,0,0
COL,100,1981,3.4932957,17.186003,7.532393,8,0,0,0
COL,100,1982,3.2566793,17.20776,7.5200772,8,0,0,0
COL,100,1983,2.8385761,17.228994,7.5145621,8,0,0,0
COL,100,1984,2.840879,17.24987,7.5266871,8,0,1,0
COL,100,1985,1.9473135,17.270533,7.5364389,8,0,1,0
COL,100,1986,1.9637622,17.290901,7.5728135,8,0,1,0
COL,100,1987,2.3629539,17.310896,7.6051407,8,0,1,0
COL,100,1988,1.8702652,17.330658,7.6251736,8,0,1,0
COL,100,1989,1.9779232,17.350321,7.6391149,8,0,1,0
COL,100,1990,2.5596225,17.370001,7.6587858,8,0,1,0
COL,100,1991,3.2106473,17.389612,7.6628885,9,0,1,0
COL,100,1992,6.4166131,17.409075,7.681572,9,0,1,0
COL,100,1993,2.295779,17.428501,7.7145996,9,0,1,0
COL,100,1994,2.0464544,17.448,7.7518177,9,0,1,0
COL,100,1995,4.4304686,17.467674,7.7828608,7,0,1,0
VEN,101,1964,-5.9638238,15.98985,8.3297539,6,0,0,0
VEN,101,1965,.31559271,16.023125,8.3372631,6,0,0,0
VEN,101,1966,3.1052067,16.055914,8.3194647,6,0,0,0
VEN,101,1967,1.9816787,16.088558,8.314765,6,0,0,0
VEN,101,1968,5.3836913,16.121305,8.3528233,7,0,0,0
VEN,101,1969,1.3559728,16.154325,8.3268385,9,0,0,1
VEN,101,1970,.93181604,16.187716,8.3677387,9,0,0,0
VEN,101,1971,.93908572,16.221127,8.3490124,9,0,0,0
VEN,101,1972,1.8642336,16.255116,8.3277683,9,0,0,1
VEN,101,1973,1.3646173,16.289648,8.3619232,9,0,0,1
VEN,101,1974,.68896967,16.324598,8.3474541,9,0,0,1
VEN,101,1975,1.4685096,16.359787,8.3408175,9,0,0,0
VEN,101,1976,-.02425525,16.395199,8.3798428,9,0,0,0
VEN,101,1977,-.00073133735,16.430977,8.4048853,9,0,0,1
VEN,101,1978,-1.0238428,16.466097,8.3929625,9,0,0,0
VEN,101,1979,.4481214,16.499193,8.3674812,9,0,0,0
VEN,101,1980,1.0105361,16.52961,8.2918434,9,0,0,1
VEN,101,1981,.9231118,16.557871,8.2599478,9,0,0,0
VEN,101,1982,.78039819,16.584379,8.212512,9,0,0,0
VEN,101,1983,.61180902,16.60943,8.149085,9,0,0,0
VEN,101,1984,.84459507,16.633415,8.1392469,9,0,0,1
VEN,101,1985,.6511845,16.656809,8.1179943,9,0,0,1
VEN,101,1986,.91433364,16.680157,8.157938,9,0,0,1
VEN,101,1987,1.0402167,16.704071,8.168869,9,0,0,0
VEN,101,1988,1.2412523,16.729216,8.2004509,9,0,0,1
VEN,101,1989,3.1794915,16.756296,8.083581,9,0,0,1
VEN,101,1990,3.9734387,16.786028,8.1166182,9,0,0,1
VEN,101,1991,1.4219908,16.809841,8.1857738,9,0,0,0
VEN,101,1992,1.6696835,16.833054,8.2213812,8,0,0,1
VEN,101,1993,1.9756098,16.855738,8.2012081,8,0,0,1
VEN,101,1994,1.2625719,16.877827,8.1553679,8,0,0,1
VEN,101,1995,2.0069585,16.899437,8.1726723,8,0,0,1
,109,1964,,,,,,0,0
,109,1965,,,,,,0,0
,109,1966,,,,,,0,0
,109,1967,,,,,,0,0
,109,1968,,,,,,0,0
,109,1969,,,,,,0,0
,109,1970,,,,,,0,0
,109,1971,,,,,,0,0
,109,1972,,,,,,0,0
,109,1973,,,,,,0,0
,109,1974,,,,,,0,0
,109,1975,,,,,,0,0
,109,1976,,,,,,0,0
,109,1977,,,,,,0,0
,109,1978,,,,,,0,0
,109,1979,,,,,,0,0
,109,1980,,,,,,0,0
,109,1981,,,,,,0,0
,109,1982,,,,,,0,0
,109,1983,,,,,,0,0
,109,1984,,,,,,0,0
,109,1985,,,,,,0,0
,109,1986,,,,,,0,0
,109,1987,,,,,,0,0
,109,1988,,,,,,0,0
,109,1989,,,,,,0,0
,109,1990,,,,,,0,0
,109,1991,,,,,,0,0
,109,1992,,,,,,0,0
,109,1993,,,,,,0,0
,109,1994,,,,,,0,0
,109,1995,,,,,,0,0
GUY,110,1964,6.8850636,13.354031,6.4486113,,,,
GUY,110,1965,9.9844961,13.377006,6.5258527,,,,
GUY,110,1966,13.132155,13.399161,6.5547061,2,0,0,0
GUY,110,1967,16.830919,13.42063,6.57547,2,0,0,0
GUY,110,1968,22.056042,13.440584,6.565711,1,0,0,0
GUY,110,1969,25.984241,13.457792,6.6161094,1,0,0,0
GUY,110,1970,23.949224,13.471611,6.6439648,1,0,0,0
GUY,110,1971,22.925474,13.48237,6.6638589,1,0,0,0
GUY,110,1972,17.266445,13.490071,6.6224189,1,0,0,0
GUY,110,1973,11.317949,13.495691,6.6291695,1,0,0,0
GUY,110,1974,16.671919,13.500759,6.6983075,1,0,0,0
GUY,110,1975,13.950953,13.506265,6.7742252,1,0,0,0
GUY,110,1976,22.986794,13.512038,6.7837038,1,0,0,0
GUY,110,1977,16.036949,13.517994,6.7510071,1,0,0,0
GUY,110,1978,37.286278,13.524436,6.7263374,0,0,0,0
GUY,110,1979,45.465412,13.531661,6.7005849,0,0,0,0
GUY,110,1980,56.139656,13.539757,6.7096791,-7,0,0,0
GUY,110,1981,85.805305,13.548833,6.7154541,-7,0,0,0
GUY,110,1982,50.391502,13.55925,6.5635877,-7,0,0,0
GUY,110,1983,39.242012,13.569699,6.4827967,-7,0,0,0
GUY,110,1984,29.237246,13.578167,6.4227338,-7,0,0,0
GUY,110,1985,34.035309,13.583578,6.4410353,-7,0,0,0
GUY,110,1986,37.811947,13.584083,6.4314842,-7,0,0,0
GUY,110,1987,34.971024,13.584587,6.4399343,-7,0,0,0
GUY,110,1988,34.172752,13.585091,6.4017954,-7,0,0,0
GUY,110,1989,55.650642,13.585594,6.3505836,-7,0,0,0
GUY,110,1990,212.27673,13.586098,6.3192286,-7,0,0,0
GUY,110,1991,161.3727,13.59586,6.3677006,-7,0,0,0
GUY,110,1992,111.15364,13.60474,6.433929,6,0,0,0
GUY,110,1993,130.57106,13.613051,6.5044289,6,0,0,0
GUY,110,1994,95.697906,13.6211,6.57796,6,0,0,0
GUY,110,1995,103.53012,13.629181,6.6186695,6,0,0,0
,111,1964,,,,,,0,0
,111,1965,,,,,,0,1
,111,1966,,,,,,0,0
,111,1967,,,,,,0,1
,111,1968,,,,,,0,1
,111,1969,,,,,,0,1
,111,1970,,,,,,0,0
,111,1971,,,,,,0,1
,111,1972,,,,,,0,1
,111,1973,,,,,,0,0
,111,1974,,,,,,0,1
,111,1975,,,,,,0,0
,111,1976,,,,,,0,0
,111,1977,,,,,,0,1
,111,1978,,,,,,0,1
,111,1979,,,,,,0,0
,111,1980,,,,,,0,1
,111,1981,,,,,,0,1
,111,1982,,,,,,0,0
,111,1983,,,,,,0,0
,111,1984,,,,,,0,0
,111,1985,,,,,,0,1
,111,1986,,,,,,0,1
,111,1987,,,,,,0,0
,111,1988,,,,,,0,0
,111,1989,,,,,,0,0
,111,1990,,,,,,0,0
,111,1991,,,,,,0,1
,111,1992,,,,,,0,1
,111,1993,,,,,,0,0
,111,1994,,,,,,0,0
,111,1995,,,,,,0,0
,113,1964,,,,,,0,0
,113,1965,,,,,,0,0
,113,1966,,,,,,0,0
,113,1967,,,,,,0,0
,113,1968,,,,,,0,0
,113,1969,,,,,,0,0
,113,1970,,,,,,0,0
,113,1971,,,,,,0,0
,113,1972,,,,,,0,0
,113,1973,,,,,,0,0
,113,1974,,,,,,0,0
,113,1975,,,,,,0,0
,113,1976,,,,,,0,0
,113,1977,,,,,,0,0
,113,1978,,,,,,0,0
,113,1979,,,,,,0,0
,113,1980,,,,,,0,0
,113,1981,,,,,,0,0
,113,1982,,,,,,0,0
,113,1983,,,,,,0,0
,113,1984,,,,,,0,0
,113,1985,,,,,,0,0
,113,1986,,,,,,0,0
,113,1987,,,,,,0,0
,113,1988,,,,,,0,0
,113,1989,,,,,,0,1
,113,1990,,,,,,0,0
,113,1991,,,,,,0,0
,113,1992,,,,,,0,0
,113,1993,,,,,,0,0
,113,1994,,,,,,0,0
,113,1995,,,,,,0,0
SUR,115,1964,35.665634,12.685408,,,,,
SUR,115,1965,48.915661,12.712891,,,,,
SUR,115,1966,10.147058,12.736701,,,,,
SUR,115,1967,10.71839,12.759957,,,,,
SUR,115,1968,50.168541,12.782686,,,,,
SUR,115,1969,48.57143,12.804909,,,,,
SUR,115,1970,68.037636,12.826649,6.2745295,,,,
